date,city,price
1997-03-01,MI-Detroit,79.7
1997-03-01,MN-Minneapolis,79.41
1997-03-01,NC-Charlotte,90.3
1997-03-01,NV-Las Vegas,91.62
1997-03-01,NY-New York,79.97
1997-03-01,OH-Cleveland,88.15
1997-03-01,OR-Portland,92.63
1997-03-01,TX-Dallas,
1997-03-01,WA-Seattle,76.33
1997-03-01,Composite-10,78.29
1997-03-01,Composite-20,
1997-03-01,National-US,83.94
1997-04-01,AZ-Phoenix,83.88
1997-04-01,CA-Los Angeles,74.82
1997-04-01,CA-San Diego,73.04
1997-04-01,CA-San Francisco,71.09
1997-04-01,CO-Denver,76.36
1997-04-01,DC-Washington,88.44
1997-04-01,FL-Miami,88.33
1997-04-01,FL-Tampa,88.17
1997-04-01,GA-Atlanta,84.37
1997-04-01,IL-Chicago,86.42
1997-04-01,MA-Boston,74.92
1997-04-01,MI-Detroit,80.49
1997-04-01,MN-Minneapolis,79.3
1997-04-01,NC-Charlotte,90.42
1997-04-01,NV-Las Vegas,91.46
1997-04-01,NY-New York,80.03
1997-04-01,OH-Cleveland,88.6
1997-04-01,OR-Portland,93.53
1997-04-01,TX-Dallas,
1997-04-01,WA-Seattle,77.71
1997-04-01,Composite-10,78.76
1997-04-01,Composite-20,
1997-04-01,National-US,84.36
1997-05-01,AZ-Phoenix,84.26
1997-05-01,CA-Los Angeles,75.72
1997-05-01,CA-San Diego,73.56
1997-05-01,CA-San Francisco,72.19
1997-05-01,CO-Denver,76.95
1997-05-01,DC-Washington,88.88
1997-05-01,FL-Miami,88.58
1997-05-01,FL-Tampa,88.57
1997-05-01,GA-Atlanta,85.03
1997-05-01,IL-Chicago,86.74
1997-05-01,MA-Boston,75.86
1997-05-01,MI-Detroit,81.45
1997-05-01,MN-Minneapolis,80.02
1997-05-01,NC-Charlotte,90.85
1997-05-01,NV-Las Vegas,91.48
1997-05-01,NY-New York,80.53
1997-05-01,OH-Cleveland,89.18
1997-05-01,OR-Portland,93.92
1997-05-01,TX-Dallas,
1997-05-01,WA-Seattle,79.18
1997-05-01,Composite-10,79.42
1997-05-01,Composite-20,
1997-05-01,National-US,84.9
1997-06-01,AZ-Phoenix,84.52
1997-06-01,CA-Los Angeles,76.62
1997-06-01,CA-San Diego,74.49
1997-06-01,CA-San Francisco,73.12
1997-06-01,CO-Denver,77.6
1997-06-01,DC-Washington,89.4
1997-06-01,FL-Miami,88.81
1997-06-01,FL-Tampa,88.87
1997-06-01,GA-Atlanta,85.38
1997-06-01,IL-Chicago,87.26
1997-06-01,MA-Boston,76.9
1997-06-01,MI-Detroit,82.21
1997-06-01,MN-Minneapolis,80.65
1997-06-01,NC-Charlotte,91.01
1997-06-01,NV-Las Vegas,91.8
1997-06-01,NY-New York,81.53
1997-06-01,OH-Cleveland,89.33
1997-06-01,OR-Portland,93.45
1997-06-01,TX-Dallas,
1997-06-01,WA-Seattle,80.35
1997-06-01,Composite-10,80.25
1997-06-01,Composite-20,
1997-06-01,National-US,85.44
1997-07-01,AZ-Phoenix,84.56
1997-07-01,CA-Los Angeles,77.2
1997-07-01,CA-San Diego,74.99
1997-07-01,CA-San Francisco,73.75
1997-07-01,CO-Denver,78.22
1997-07-01,DC-Washington,89.68
1997-07-01,FL-Miami,88.83
1997-07-01,FL-Tampa,89.13
1997-07-01,GA-Atlanta,85.61
1997-07-01,IL-Chicago,87.88
1997-07-01,MA-Boston,77.61
1997-07-01,MI-Detroit,82.8
1997-07-01,MN-Minneapolis,82.33
1997-07-01,NC-Charlotte,91.55
1997-07-01,NV-Las Vegas,92.32
1997-07-01,NY-New York,82.32
1997-07-01,OH-Cleveland,90.06
1997-07-01,OR-Portland,93.52
1997-07-01,TX-Dallas,
1997-07-01,WA-Seattle,81.44
1997-07-01,Composite-10,80.86
1997-07-01,Composite-20,
1997-07-01,National-US,85.88
1997-08-01,AZ-Phoenix,84.84
1997-08-01,CA-Los Angeles,78.07
1997-08-01,CA-San Diego,75.73
1997-08-01,CA-San Francisco,74.43
1997-08-01,CO-Denver,78.76
1997-08-01,DC-Washington,89.97
1997-08-01,FL-Miami,89.0
1997-08-01,FL-Tampa,89.54
1997-08-01,GA-Atlanta,85.75
1997-08-01,IL-Chicago,88.34
1997-08-01,MA-Boston,78.14
1997-08-01,MI-Detroit,83.2
1997-08-01,MN-Minneapolis,82.73
1997-08-01,NC-Charlotte,91.83
1997-08-01,NV-Las Vegas,92.74
1997-08-01,NY-New York,82.72
1997-08-01,OH-Cleveland,89.92
1997-08-01,OR-Portland,93.2
1997-08-01,TX-Dallas,
1997-08-01,WA-Seattle,81.72
1997-08-01,Composite-10,81.41
1997-08-01,Composite-20,
1997-08-01,National-US,86.19
1997-09-01,AZ-Phoenix,85.26
1997-09-01,CA-Los Angeles,78.29
1997-09-01,CA-San Diego,75.95
1997-09-01,CA-San Francisco,74.76
1997-09-01,CO-Denver,78.88
1997-09-01,DC-Washington,89.93
1997-09-01,FL-Miami,89.31
1997-09-01,FL-Tampa,89.71
1997-09-01,GA-Atlanta,86.26
1997-09-01,IL-Chicago,88.46
1997-09-01,MA-Boston,78.33
1997-09-01,MI-Detroit,84.0
1997-09-01,MN-Minneapolis,82.26
1997-09-01,NC-Charlotte,92.18
1997-09-01,NV-Las Vegas,92.88
1997-09-01,NY-New York,82.8
1997-09-01,OH-Cleveland,90.37
1997-09-01,OR-Portland,93.37
1997-09-01,TX-Dallas,
1997-09-01,WA-Seattle,82.1
1997-09-01,Composite-10,81.57
1997-09-01,Composite-20,
1997-09-01,National-US,86.35
1997-10-01,AZ-Phoenix,85.81
1997-10-01,CA-Los Angeles,78.77
1997-10-01,CA-San Diego,76.47
1997-10-01,CA-San Francisco,75.22
1997-10-01,CO-Denver,79.14
1997-10-01,DC-Washington,89.98
1997-10-01,FL-Miami,89.71
1997-10-01,FL-Tampa,89.71
1997-10-01,GA-Atlanta,86.52
1997-10-01,IL-Chicago,88.62
1997-10-01,MA-Boston,78.64
1997-10-01,MI-Detroit,84.41
1997-10-01,MN-Minneapolis,82.55
1997-10-01,NC-Charlotte,92.41
1997-10-01,NV-Las Vegas,93.1
1997-10-01,NY-New York,82.84
1997-10-01,OH-Cleveland,89.99
1997-10-01,OR-Portland,93.11
1997-10-01,TX-Dallas,
1997-10-01,WA-Seattle,82.32
1997-10-01,Composite-10,81.83
1997-10-01,Composite-20,
1997-10-01,National-US,86.44
1997-11-01,AZ-Phoenix,86.17
1997-11-01,CA-Los Angeles,78.97
1997-11-01,CA-San Diego,76.77
1997-11-01,CA-San Francisco,75.31
1997-11-01,CO-Denver,79.45
1997-11-01,DC-Washington,89.75
1997-11-01,FL-Miami,90.03
1997-11-01,FL-Tampa,89.75
1997-11-01,GA-Atlanta,86.95
1997-11-01,IL-Chicago,88.99
1997-11-01,MA-Boston,78.77
1997-11-01,MI-Detroit,84.84
1997-11-01,MN-Minneapolis,82.52
1997-11-01,NC-Charlotte,92.32
1997-11-01,NV-Las Vegas,93.01
1997-11-01,NY-New York,82.94
1997-11-01,OH-Cleveland,90.49
1997-11-01,OR-Portland,93.5
1997-11-01,TX-Dallas,
1997-11-01,WA-Seattle,82.68
1997-11-01,Composite-10,81.98
1997-11-01,Composite-20,
1997-11-01,National-US,86.67
1997-12-01,AZ-Phoenix,86.41
1997-12-01,CA-Los Angeles,79.5
1997-12-01,CA-San Diego,77.57
1997-12-01,CA-San Francisco,75.81
1997-12-01,CO-Denver,79.91
1997-12-01,DC-Washington,89.71
1997-12-01,FL-Miami,90.5
1997-12-01,FL-Tampa,90.2
1997-12-01,GA-Atlanta,87.09
1997-12-01,IL-Chicago,89.18
1997-12-01,MA-Boston,78.94
1997-12-01,MI-Detroit,84.81
1997-12-01,MN-Minneapolis,82.76
1997-12-01,NC-Charlotte,92.15
1997-12-01,NV-Las Vegas,93.04
1997-12-01,NY-New York,83.11
1997-12-01,OH-Cleveland,90.37
1997-12-01,OR-Portland,93.77
1997-12-01,TX-Dallas,
1997-12-01,WA-Seattle,83.15
1997-12-01,Composite-10,82.31
1997-12-01,Composite-20,
1997-12-01,National-US,86.89
1998-01-01,AZ-Phoenix,86.64
1998-01-01,CA-Los Angeles,80.28
1998-01-01,CA-San Diego,78.23
1998-01-01,CA-San Francisco,76.19
1998-01-01,CO-Denver,80.17
1998-01-01,DC-Washington,89.5
1998-01-01,FL-Miami,90.8
1998-01-01,FL-Tampa,90.68
1998-01-01,GA-Atlanta,87.4
1998-01-01,IL-Chicago,89.69
1998-01-01,MA-Boston,79.24
1998-01-01,MI-Detroit,84.98
1998-01-01,MN-Minneapolis,82.68
1998-01-01,NC-Charlotte,92.13
1998-01-01,NV-Las Vegas,92.94
1998-01-01,NY-New York,83.36
1998-01-01,OH-Cleveland,90.78
1998-01-01,OR-Portland,93.6
1998-01-01,TX-Dallas,
1998-01-01,WA-Seattle,83.49
1998-01-01,Composite-10,82.7
1998-01-01,Composite-20,
1998-01-01,National-US,87.2
1998-02-01,AZ-Phoenix,87.09
1998-02-01,CA-Los Angeles,81.14
1998-02-01,CA-San Diego,79.03
1998-02-01,CA-San Francisco,76.53
1998-02-01,CO-Denver,80.33
1998-02-01,DC-Washington,89.33
1998-02-01,FL-Miami,90.88
1998-02-01,FL-Tampa,90.81
1998-02-01,GA-Atlanta,87.6
1998-02-01,IL-Chicago,89.75
1998-02-01,MA-Boston,79.48
1998-02-01,MI-Detroit,85.41
1998-02-01,MN-Minneapolis,83.06
1998-02-01,NC-Charlotte,92.37
1998-02-01,NV-Las Vegas,93.3
1998-02-01,NY-New York,83.85
1998-02-01,OH-Cleveland,90.76
1998-02-01,OR-Portland,93.57
1998-02-01,TX-Dallas,
1998-02-01,WA-Seattle,84.61
1998-02-01,Composite-10,83.13
1998-02-01,Composite-20,
1998-02-01,National-US,87.41
1998-03-01,AZ-Phoenix,87.52
1998-03-01,CA-Los Angeles,82.73
1998-03-01,CA-San Diego,80.45
1998-03-01,CA-San Francisco,77.48
1998-03-01,CO-Denver,80.69
1998-03-01,DC-Washington,89.42
1998-03-01,FL-Miami,90.75
1998-03-01,FL-Tampa,90.91
1998-03-01,GA-Atlanta,88.2
1998-03-01,IL-Chicago,89.99
1998-03-01,MA-Boston,80.2
1998-03-01,MI-Detroit,85.67
1998-03-01,MN-Minneapolis,83.03
1998-03-01,NC-Charlotte,92.86
1998-03-01,NV-Las Vegas,94.48
1998-03-01,NY-New York,84.28
1998-03-01,OH-Cleveland,91.1
1998-03-01,OR-Portland,94.07
1998-03-01,TX-Dallas,
1998-03-01,WA-Seattle,85.7
1998-03-01,Composite-10,83.87
1998-03-01,Composite-20,
1998-03-01,National-US,87.92
1998-04-01,AZ-Phoenix,88.06
1998-04-01,CA-Los Angeles,83.96
1998-04-01,CA-San Diego,81.88
1998-04-01,CA-San Francisco,79.08
1998-04-01,CO-Denver,81.48
1998-04-01,DC-Washington,90.05
1998-04-01,FL-Miami,91.03
1998-04-01,FL-Tampa,91.21
1998-04-01,GA-Atlanta,89.03
1998-04-01,IL-Chicago,90.12
1998-04-01,MA-Boston,81.07
1998-04-01,MI-Detroit,86.38
1998-04-01,MN-Minneapolis,83.75
1998-04-01,NC-Charlotte,93.22
1998-04-01,NV-Las Vegas,94.58
1998-04-01,NY-New York,84.76
1998-04-01,OH-Cleveland,91.88
1998-04-01,OR-Portland,94.95
1998-04-01,TX-Dallas,
1998-04-01,WA-Seattle,86.92
1998-04-01,Composite-10,84.69
1998-04-01,Composite-20,
1998-04-01,National-US,88.6
1998-05-01,AZ-Phoenix,88.6
1998-05-01,CA-Los Angeles,85.4
1998-05-01,CA-San Diego,83.13
1998-05-01,CA-San Francisco,80.82
1998-05-01,CO-Denver,82.4
1998-05-01,DC-Washington,90.78
1998-05-01,FL-Miami,91.43
1998-05-01,FL-Tampa,91.47
1998-05-01,GA-Atlanta,89.86
1998-05-01,IL-Chicago,90.88
1998-05-01,MA-Boston,82.55
1998-05-01,MI-Detroit,87.25
1998-05-01,MN-Minneapolis,84.35
1998-05-01,NC-Charlotte,93.99
1998-05-01,NV-Las Vegas,94.5
1998-05-01,NY-New York,85.52
1998-05-01,OH-Cleveland,92.61
1998-05-01,OR-Portland,95.61
1998-05-01,TX-Dallas,
1998-05-01,WA-Seattle,88.06
1998-05-01,Composite-10,85.77
1998-05-01,Composite-20,
1998-05-01,National-US,89.41
1998-06-01,AZ-Phoenix,89.41
1998-06-01,CA-Los Angeles,86.97
1998-06-01,CA-San Diego,84.57
1998-06-01,CA-San Francisco,82.41
1998-06-01,CO-Denver,83.37
1998-06-01,DC-Washington,91.76
1998-06-01,FL-Miami,92.12
1998-06-01,FL-Tampa,91.97
1998-06-01,GA-Atlanta,90.49
1998-06-01,IL-Chicago,92.01
1998-06-01,MA-Boston,84.12
1998-06-01,MI-Detroit,88.02
1998-06-01,MN-Minneapolis,85.26
1998-06-01,NC-Charlotte,94.45
1998-06-01,NV-Las Vegas,94.32
1998-06-01,NY-New York,86.58
1998-06-01,OH-Cleveland,93.63
1998-06-01,OR-Portland,96.14
1998-06-01,TX-Dallas,
1998-06-01,WA-Seattle,89.16
1998-06-01,Composite-10,87.03
1998-06-01,Composite-20,
1998-06-01,National-US,90.23
1998-07-01,AZ-Phoenix,90.05
1998-07-01,CA-Los Angeles,88.62
1998-07-01,CA-San Diego,85.81
1998-07-01,CA-San Francisco,83.52
1998-07-01,CO-Denver,84.2
1998-07-01,DC-Washington,92.29
1998-07-01,FL-Miami,92.67
1998-07-01,FL-Tampa,92.72
1998-07-01,GA-Atlanta,90.76
1998-07-01,IL-Chicago,92.59
1998-07-01,MA-Boston,85.42
1998-07-01,MI-Detroit,88.79
1998-07-01,MN-Minneapolis,86.14
1998-07-01,NC-Charlotte,94.78
1998-07-01,NV-Las Vegas,94.58
1998-07-01,NY-New York,87.7
1998-07-01,OH-Cleveland,93.94
1998-07-01,OR-Portland,96.44
1998-07-01,TX-Dallas,
1998-07-01,WA-Seattle,90.01
1998-07-01,Composite-10,88.14
1998-07-01,Composite-20,
1998-07-01,National-US,90.9
1998-08-01,AZ-Phoenix,90.54
1998-08-01,CA-Los Angeles,89.98
1998-08-01,CA-San Diego,87.05
1998-08-01,CA-San Francisco,84.41
1998-08-01,CO-Denver,85.05
1998-08-01,DC-Washington,92.76
1998-08-01,FL-Miami,92.98
1998-08-01,FL-Tampa,93.0
1998-08-01,GA-Atlanta,90.99
1998-08-01,IL-Chicago,93.02
1998-08-01,MA-Boston,86.4
1998-08-01,MI-Detroit,89.39
1998-08-01,MN-Minneapolis,86.88
1998-08-01,NC-Charlotte,95.04
1998-08-01,NV-Las Vegas,94.69
1998-08-01,NY-New York,88.48
1998-08-01,OH-Cleveland,94.1
1998-08-01,OR-Portland,96.81
1998-08-01,TX-Dallas,
1998-08-01,WA-Seattle,90.41
1998-08-01,Composite-10,89.01
1998-08-01,Composite-20,
1998-08-01,National-US,91.44
1998-09-01,AZ-Phoenix,90.86
1998-09-01,CA-Los Angeles,90.95
1998-09-01,CA-San Diego,87.82
1998-09-01,CA-San Francisco,85.06
1998-09-01,CO-Denver,85.79
1998-09-01,DC-Washington,92.79
1998-09-01,FL-Miami,93.2
1998-09-01,FL-Tampa,93.47
1998-09-01,GA-Atlanta,91.28
1998-09-01,IL-Chicago,92.8
1998-09-01,MA-Boston,87.19
1998-09-01,MI-Detroit,90.01
1998-09-01,MN-Minneapolis,87.36
1998-09-01,NC-Charlotte,95.17
1998-09-01,NV-Las Vegas,95.14
1998-09-01,NY-New York,89.04
1998-09-01,OH-Cleveland,94.17
1998-09-01,OR-Portland,97.03
1998-09-01,TX-Dallas,
1998-09-01,WA-Seattle,90.92
1998-09-01,Composite-10,89.58
1998-09-01,Composite-20,
1998-09-01,National-US,91.79
1998-10-01,AZ-Phoenix,91.15
1998-10-01,CA-Los Angeles,91.38
1998-10-01,CA-San Diego,88.09
1998-10-01,CA-San Francisco,85.05
1998-10-01,CO-Denver,86.46
1998-10-01,DC-Washington,92.88
1998-10-01,FL-Miami,93.25
1998-10-01,FL-Tampa,93.45
1998-10-01,GA-Atlanta,91.95
1998-10-01,IL-Chicago,92.82
1998-10-01,MA-Boston,87.32
1998-10-01,MI-Detroit,90.42
1998-10-01,MN-Minneapolis,88.01
1998-10-01,NC-Charlotte,95.42
1998-10-01,NV-Las Vegas,95.14
1998-10-01,NY-New York,89.31
1998-10-01,OH-Cleveland,94.34
1998-10-01,OR-Portland,97.29
1998-10-01,TX-Dallas,
1998-10-01,WA-Seattle,91.38
1998-10-01,Composite-10,89.8
1998-10-01,Composite-20,
1998-10-01,National-US,92.03
1998-11-01,AZ-Phoenix,91.59
1998-11-01,CA-Los Angeles,91.38
1998-11-01,CA-San Diego,88.28
1998-11-01,CA-San Francisco,84.66
1998-11-01,CO-Denver,86.96
1998-11-01,DC-Washington,92.98
1998-11-01,FL-Miami,93.49
1998-11-01,FL-Tampa,93.8
1998-11-01,GA-Atlanta,92.55
1998-11-01,IL-Chicago,92.14
1998-11-01,MA-Boston,87.14
1998-11-01,MI-Detroit,91.02
1998-11-01,MN-Minneapolis,88.79
1998-11-01,NC-Charlotte,95.39
1998-11-01,NV-Las Vegas,95.46
1998-11-01,NY-New York,89.41
1998-11-01,OH-Cleveland,94.54
1998-11-01,OR-Portland,97.41
1998-11-01,TX-Dallas,
1998-11-01,WA-Seattle,91.72
1998-11-01,Composite-10,89.76
1998-11-01,Composite-20,
1998-11-01,National-US,92.23
1998-12-01,AZ-Phoenix,92.04
1998-12-01,CA-Los Angeles,91.3
1998-12-01,CA-San Diego,88.33
1998-12-01,CA-San Francisco,84.5
1998-12-01,CO-Denver,87.25
1998-12-01,DC-Washington,93.21
1998-12-01,FL-Miami,93.75
1998-12-01,FL-Tampa,93.96
1998-12-01,GA-Atlanta,92.95
1998-12-01,IL-Chicago,92.4
1998-12-01,MA-Boston,87.45
1998-12-01,MI-Detroit,91.61
1998-12-01,MN-Minneapolis,89.32
1998-12-01,NC-Charlotte,95.48
1998-12-01,NV-Las Vegas,95.46
1998-12-01,NY-New York,89.43
1998-12-01,OH-Cleveland,94.59
1998-12-01,OR-Portland,97.88
1998-12-01,TX-Dallas,
1998-12-01,WA-Seattle,91.55
1998-12-01,Composite-10,89.82
1998-12-01,Composite-20,
1998-12-01,National-US,92.48
1999-01-01,AZ-Phoenix,92.41
1999-01-01,CA-Los Angeles,91.22
1999-01-01,CA-San Diego,89.18
1999-01-01,CA-San Francisco,85.03
1999-01-01,CO-Denver,87.93
1999-01-01,DC-Washington,93.47
1999-01-01,FL-Miami,94.01
1999-01-01,FL-Tampa,94.0
1999-01-01,GA-Atlanta,93.29
1999-01-01,IL-Chicago,92.42
1999-01-01,MA-Boston,88.48
1999-01-01,MI-Detroit,92.26
1999-01-01,MN-Minneapolis,89.73
1999-01-01,NC-Charlotte,95.73
1999-01-01,NV-Las Vegas,95.92
1999-01-01,NY-New York,89.49
1999-01-01,OH-Cleveland,94.95
1999-01-01,OR-Portland,98.19
1999-01-01,TX-Dallas,
1999-01-01,WA-Seattle,91.66
1999-01-01,Composite-10,90.06
1999-01-01,Composite-20,
1999-01-01,National-US,92.75
1999-02-01,AZ-Phoenix,92.91
1999-02-01,CA-Los Angeles,91.46
1999-02-01,CA-San Diego,90.05
1999-02-01,CA-San Francisco,85.93
1999-02-01,CO-Denver,88.67
1999-02-01,DC-Washington,93.41
1999-02-01,FL-Miami,94.21
1999-02-01,FL-Tampa,94.19
1999-02-01,GA-Atlanta,93.64
1999-02-01,IL-Chicago,92.68
1999-02-01,MA-Boston,89.26
1999-02-01,MI-Detroit,92.69
1999-02-01,MN-Minneapolis,89.99
1999-02-01,NC-Charlotte,96.05
1999-02-01,NV-Las Vegas,96.38
1999-02-01,NY-New York,89.89
1999-02-01,OH-Cleveland,94.93
1999-02-01,OR-Portland,98.59
1999-02-01,TX-Dallas,
1999-02-01,WA-Seattle,91.98
1999-02-01,Composite-10,90.49
1999-02-01,Composite-20,
1999-02-01,National-US,93.02
1999-03-01,AZ-Phoenix,93.81
1999-03-01,CA-Los Angeles,92.37
1999-03-01,CA-San Diego,91.32
1999-03-01,CA-San Francisco,87.51
1999-03-01,CO-Denver,90.22
1999-03-01,DC-Washington,93.89
1999-03-01,FL-Miami,94.75
1999-03-01,FL-Tampa,94.28
1999-03-01,GA-Atlanta,94.34
1999-03-01,IL-Chicago,92.83
1999-03-01,MA-Boston,90.14
1999-03-01,MI-Detroit,92.82
1999-03-01,MN-Minneapolis,90.42
1999-03-01,NC-Charlotte,97.19
1999-03-01,NV-Las Vegas,96.33
1999-03-01,NY-New York,90.56
1999-03-01,OH-Cleveland,95.67
1999-03-01,OR-Portland,98.2
1999-03-01,TX-Dallas,
1999-03-01,WA-Seattle,93.23
1999-03-01,Composite-10,91.31
1999-03-01,Composite-20,
1999-03-01,National-US,93.65
1999-04-01,AZ-Phoenix,94.63
1999-04-01,CA-Los Angeles,93.95
1999-04-01,CA-San Diego,92.27
1999-04-01,CA-San Francisco,89.21
1999-04-01,CO-Denver,91.31
1999-04-01,DC-Washington,94.98
1999-04-01,FL-Miami,95.67
1999-04-01,FL-Tampa,95.19
1999-04-01,GA-Atlanta,94.98
1999-04-01,IL-Chicago,94.07
1999-04-01,MA-Boston,91.17
1999-04-01,MI-Detroit,92.95
1999-04-01,MN-Minneapolis,91.53
1999-04-01,NC-Charlotte,98.12
1999-04-01,NV-Las Vegas,96.59
1999-04-01,NY-New York,91.59
1999-04-01,OH-Cleveland,96.63
1999-04-01,OR-Portland,98.74
1999-04-01,TX-Dallas,
1999-04-01,WA-Seattle,94.66
1999-04-01,Composite-10,92.55
1999-04-01,Composite-20,
1999-04-01,National-US,94.48
1999-05-01,AZ-Phoenix,95.14
1999-05-01,CA-Los Angeles,95.27
1999-05-01,CA-San Diego,93.11
1999-05-01,CA-San Francisco,90.82
1999-05-01,CO-Denver,92.51
1999-05-01,DC-Washington,95.81
1999-05-01,FL-Miami,96.21
1999-05-01,FL-Tampa,96.02
1999-05-01,GA-Atlanta,95.91
1999-05-01,IL-Chicago,95.37
1999-05-01,MA-Boston,92.79
1999-05-01,MI-Detroit,93.82
1999-05-01,MN-Minneapolis,92.36
1999-05-01,NC-Charlotte,98.9
1999-05-01,NV-Las Vegas,97.27
1999-05-01,NY-New York,92.49
1999-05-01,OH-Cleveland,97.37
1999-05-01,OR-Portland,99.38
1999-05-01,TX-Dallas,
1999-05-01,WA-Seattle,95.97
1999-05-01,Composite-10,93.69
1999-05-01,Composite-20,
1999-05-01,National-US,95.4
1999-06-01,AZ-Phoenix,95.77
1999-06-01,CA-Los Angeles,96.62
1999-06-01,CA-San Diego,94.65
1999-06-01,CA-San Francisco,92.52
1999-06-01,CO-Denver,93.75
1999-06-01,DC-Washington,97.09
1999-06-01,FL-Miami,96.18
1999-06-01,FL-Tampa,96.66
1999-06-01,GA-Atlanta,96.66
1999-06-01,IL-Chicago,96.83
1999-06-01,MA-Boston,94.29
1999-06-01,MI-Detroit,94.83
1999-06-01,MN-Minneapolis,93.63
1999-06-01,NC-Charlotte,99.32
1999-06-01,NV-Las Vegas,98.07
1999-06-01,NY-New York,94.07
1999-06-01,OH-Cleveland,97.86
1999-06-01,OR-Portland,100.08
1999-06-01,TX-Dallas,
1999-06-01,WA-Seattle,97.16
1999-06-01,Composite-10,95.1
1999-06-01,Composite-20,
1999-06-01,National-US,96.4
1999-07-01,AZ-Phoenix,96.33
1999-07-01,CA-Los Angeles,97.49
1999-07-01,CA-San Diego,95.71
1999-07-01,CA-San Francisco,94.2
1999-07-01,CO-Denver,94.92
1999-07-01,DC-Washington,98.15
1999-07-01,FL-Miami,96.79
1999-07-01,FL-Tampa,97.46
1999-07-01,GA-Atlanta,97.32
1999-07-01,IL-Chicago,97.51
1999-07-01,MA-Boston,96.08
1999-07-01,MI-Detroit,96.22
1999-07-01,MN-Minneapolis,94.79
1999-07-01,NC-Charlotte,99.55
1999-07-01,NV-Las Vegas,98.58
1999-07-01,NY-New York,95.47
1999-07-01,OH-Cleveland,98.06
1999-07-01,OR-Portland,100.35
1999-07-01,TX-Dallas,
1999-07-01,WA-Seattle,97.64
1999-07-01,Composite-10,96.28
1999-07-01,Composite-20,
1999-07-01,National-US,97.23
1999-08-01,AZ-Phoenix,97.23
1999-08-01,CA-Los Angeles,98.3
1999-08-01,CA-San Diego,96.88
1999-08-01,CA-San Francisco,95.14
1999-08-01,CO-Denver,96.14
1999-08-01,DC-Washington,99.15
1999-08-01,FL-Miami,97.32
1999-08-01,FL-Tampa,97.79
1999-08-01,GA-Atlanta,97.62
1999-08-01,IL-Chicago,98.11
1999-08-01,MA-Boston,97.27
1999-08-01,MI-Detroit,97.02
1999-08-01,MN-Minneapolis,96.22
1999-08-01,NC-Charlotte,99.7
1999-08-01,NV-Las Vegas,98.53
1999-08-01,NY-New York,96.88
1999-08-01,OH-Cleveland,98.54
1999-08-01,OR-Portland,100.65
1999-08-01,TX-Dallas,
1999-08-01,WA-Seattle,98.11
1999-08-01,Composite-10,97.31
1999-08-01,Composite-20,
1999-08-01,National-US,97.94
1999-09-01,AZ-Phoenix,97.91
1999-09-01,CA-Los Angeles,98.63
1999-09-01,CA-San Diego,97.77
1999-09-01,CA-San Francisco,96.15
1999-09-01,CO-Denver,97.62
1999-09-01,DC-Washington,99.58
1999-09-01,FL-Miami,98.01
1999-09-01,FL-Tampa,98.22
1999-09-01,GA-Atlanta,98.01
1999-09-01,IL-Chicago,98.31
1999-09-01,MA-Boston,98.33
1999-09-01,MI-Detroit,98.03
1999-09-01,MN-Minneapolis,97.7
1999-09-01,NC-Charlotte,99.82
1999-09-01,NV-Las Vegas,99.03
1999-09-01,NY-New York,97.67
1999-09-01,OH-Cleveland,98.76
1999-09-01,OR-Portland,100.71
1999-09-01,TX-Dallas,
1999-09-01,WA-Seattle,98.66
1999-09-01,Composite-10,97.99
1999-09-01,Composite-20,
1999-09-01,National-US,98.44
1999-10-01,AZ-Phoenix,98.56
1999-10-01,CA-Los Angeles,98.99
1999-10-01,CA-San Diego,98.55
1999-10-01,CA-San Francisco,96.72
1999-10-01,CO-Denver,98.54
1999-10-01,DC-Washington,99.53
1999-10-01,FL-Miami,98.05
1999-10-01,FL-Tampa,98.8
1999-10-01,GA-Atlanta,98.59
1999-10-01,IL-Chicago,98.97
1999-10-01,MA-Boston,99.13
1999-10-01,MI-Detroit,98.48
1999-10-01,MN-Minneapolis,98.83
1999-10-01,NC-Charlotte,99.47
1999-10-01,NV-Las Vegas,99.34
1999-10-01,NY-New York,98.24
1999-10-01,OH-Cleveland,99.22
1999-10-01,OR-Portland,100.91
1999-10-01,TX-Dallas,
1999-10-01,WA-Seattle,99.45
1999-10-01,Composite-10,98.48
1999-10-01,Composite-20,
1999-10-01,National-US,98.88
1999-11-01,AZ-Phoenix,99.03
1999-11-01,CA-Los Angeles,99.34
1999-11-01,CA-San Diego,99.19
1999-11-01,CA-San Francisco,97.87
1999-11-01,CO-Denver,99.06
1999-11-01,DC-Washington,99.39
1999-11-01,FL-Miami,98.68
1999-11-01,FL-Tampa,98.94
1999-11-01,GA-Atlanta,99.12
1999-11-01,IL-Chicago,99.38
1999-11-01,MA-Boston,99.67
1999-11-01,MI-Detroit,99.1
1999-11-01,MN-Minneapolis,99.54
1999-11-01,NC-Charlotte,99.3
1999-11-01,NV-Las Vegas,99.78
1999-11-01,NY-New York,98.59
1999-11-01,OH-Cleveland,99.54
1999-11-01,OR-Portland,100.34
1999-11-01,TX-Dallas,
1999-11-01,WA-Seattle,99.96
1999-11-01,Composite-10,98.94
1999-11-01,Composite-20,
1999-11-01,National-US,99.2
1999-12-01,AZ-Phoenix,99.49
1999-12-01,CA-Los Angeles,99.79
1999-12-01,CA-San Diego,99.47
1999-12-01,CA-San Francisco,98.9
